collection	filename	language	temp
school of oriental and african studies	ms_10979.xml	ps	TRUE
school of oriental and african studies	ms_13017.xml	ps	TRUE
school of oriental and african studies	ms_13019.xml	ps	TRUE
school of oriental and african studies	ms_41378.xml	ps	TRUE
school of oriental and african studies	ms_41379.xml	ps	TRUE
school of oriental and african studies	ms_381282.xml	ps	TRUE
school of oriental and african studies	ms_381282.xml	fa	TRUE
school of oriental and african studies	ms_196884.xml	swa	TRUE
school of oriental and african studies	ms_210003.xml	swa	TRUE
school of oriental and african studies	ms_256191.xml	swa	TRUE
school of oriental and african studies	ms_380523.xml	swa	TRUE
school of oriental and african studies	ms_380545.xml	swa	TRUE
school of oriental and african studies	ms_380547.xml	swa	TRUE
school of oriental and african studies	ms_380549.xml	swa	TRUE
school of oriental and african studies	ms_380552.xml	swa	TRUE
school of oriental and african studies	ms_380554.xml	swa	TRUE
school of oriental and african studies	ms_380556.xml	swa	TRUE
school of oriental and african studies	ms_45022.xml	swa	TRUE
school of oriental and african studies	ms_47752.xml	swa	TRUE
school of oriental and african studies	ms_47753.xml	swa	TRUE
school of oriental and african studies	ms_47768.xml	swa	TRUE
school of oriental and african studies	ms_47769.xml	swa	TRUE
school of oriental and african studies	ms_47770.xml	swa	TRUE
school of oriental and african studies	ms_47782.xml	swa	TRUE
school of oriental and african studies	ms_47797.xml	swa	TRUE
school of oriental and african studies	ms_53508.xml	swa	TRUE
school of oriental and african studies	ms_53509.xml	swa	TRUE
school of oriental and african studies	ms_53827.xml	swa	TRUE
school of oriental and african studies	ms_18785.xml	ur	TRUE
school of oriental and african studies	ms_40305.xml	ur	TRUE
school of oriental and african studies	ms_41480.xml	ur	TRUE
school of oriental and african studies	ms_41481.xml	ur	TRUE
st antony's college (oxford)	MS_Ingrams_10.xml	ar	TRUE
the university of manchester	Syriac_MS_1.xml	syr	TRUE
the university of manchester	Arabic_MS_18.xml	ar	TRUE
the university of manchester	Syriac_MS_15.xml	syr	TRUE
the university of manchester	Syriac_MS_69.xml	syr	TRUE
the university of manchester	Arabic_MS_49.xml	ar	TRUE
the university of manchester	Arabic_MS_28.xml	ar	TRUE
the university of manchester	Arabic_MS_28.xml	fa	TRUE
the university of manchester	Arabic_MS_28.xml	pt	TRUE
the university of manchester	Syriac_MS_2.xml	syr	TRUE
the university of manchester	Syriac_MS_66.xml	syr	TRUE
the university of manchester	Arabic_MS_91.xml	ar	TRUE
the university of manchester	Persian_MS_68.xml	fa	TRUE
the university of manchester	Persian_MS_843.xml	fa	TRUE
the university of manchester	Syriac_MS_40.xml	syr	TRUE
the university of manchester	Arabic_MS_220.xml	ar	TRUE
the university of manchester	Arabic_MS_23.xml	ar	TRUE
the university of manchester	Arabic_MS_24.xml	ar	TRUE
the university of manchester	Arabic_MS_58.xml	ar	TRUE
the university of manchester	Persian_MS_76.xml	fa	TRUE
the university of manchester	Arabic_MS_103.xml	ar	TRUE
the university of manchester	Arabic_MS_108.xml	ar	TRUE
the university of manchester	Arabic_MS_116.xml	ar	TRUE
the university of manchester	Arabic_MS_16.xml	ar	TRUE
the university of manchester	Arabic_MS_210.xml	ar	TRUE
the university of manchester	Arabic_MS_219.xml	ar	TRUE
the university of manchester	Arabic_MS_38.xml	ar	TRUE
the university of manchester	Arabic_MS_59.xml	ar	TRUE
the university of manchester	Arabic_MS_760.xml	ar	TRUE
the university of manchester	Arabic_MS_768.xml	ar	TRUE
the university of manchester	Arabic_MS_78.xml	ar	TRUE
the university of manchester	Arabic_MS_79.xml	ar	TRUE
the university of manchester	Arabic_MS_93.xml	ar	TRUE
the university of manchester	Arabic_MS_94.xml	ar	TRUE
the university of manchester	Arabic_MS_95.xml	ar	TRUE
the university of manchester	Turkish_MS_3.xml	chg	TRUE
the university of manchester	Persian_MS_24.xml	fa	TRUE
the university of manchester	Persian_MS_335.xml	fa	TRUE
the university of manchester	Persian_MS_36.xml	fa	TRUE
the university of manchester	Persian_MS_37.xml	fa	TRUE
the university of manchester	Persian_MS_46.xml	fa	TRUE
the university of manchester	Persian_MS_6.xml	fa	TRUE
the university of manchester	Persian_MS_72.xml	fa	TRUE
the university of manchester	Persian_MS_8.xml	fa	TRUE
the university of manchester	Persian_MS_852.xml	fa	TRUE
the university of manchester	Persian_MS_859.xml	fa	TRUE
the university of manchester	Persian_MS_866.xml	fa	TRUE
the university of manchester	Persian_MS_894.xml	fa	TRUE
the university of manchester	Persian_MS_906.xml	fa	TRUE
the university of manchester	Syriac_MS_5.xml	syr	TRUE
the university of manchester	Syriac_MS_6.xml	syr	TRUE
the university of manchester	Syriac_MS_61.xml	syr	TRUE
the university of manchester	Syriac_MS_62.xml	syr	TRUE
the university of manchester	Arabic_MS_104.xml	ar	TRUE
the university of manchester	Arabic_MS_110.xml	ar	TRUE
the university of manchester	Arabic_MS_206.xml	ar	TRUE
the university of manchester	Arabic_MS_209.xml	ar	TRUE
the university of manchester	Arabic_MS_212.xml	ar	TRUE
the university of manchester	Arabic_MS_223.xml	ar	TRUE
the university of manchester	Arabic_MS_25.xml	ar	TRUE
the university of manchester	Arabic_MS_250.xml	ar	TRUE
the university of manchester	Arabic_MS_252.xml	ar	TRUE
the university of manchester	Arabic_MS_35.xml	ar	TRUE
the university of manchester	Arabic_MS_52.xml	ar	TRUE
the university of manchester	Arabic_MS_54.xml	ar	TRUE
the university of manchester	Arabic_MS_61.xml	ar	TRUE
the university of manchester	Arabic_MS_66.xml	ar	TRUE
the university of manchester	Arabic_MS_69.xml	ar	TRUE
the university of manchester	Arabic_MS_7.xml	ar	TRUE
the university of manchester	Arabic_MS_81.xml	ar	TRUE
the university of manchester	Arabic_MS_86.xml	ar	TRUE
the university of manchester	Arabic_MS_87.xml	ar	TRUE
the university of manchester	Arabic_MS_97.xml	ar	TRUE
the university of manchester	Arabic_MS_8.xml	ar	TRUE
the university of manchester	Arabic_MS_8.xml	ota	TRUE
the university of manchester	Arabic_MS_88.xml	ar	TRUE
the university of manchester	Arabic_MS_88.xml	ota	TRUE
the university of manchester	Arabic_MS_88.xml	fa	TRUE
the university of manchester	Persian_MS_102.xml	fa	TRUE
the university of manchester	Persian_MS_109.xml	fa	TRUE
the university of manchester	Persian_MS_115.xml	fa	TRUE
the university of manchester	Persian_MS_130.xml	fa	TRUE
the university of manchester	Persian_MS_177.xml	fa	TRUE
the university of manchester	Persian_MS_18.xml	fa	TRUE
the university of manchester	Persian_MS_191.xml	fa	TRUE
the university of manchester	Persian_MS_194.xml	fa	TRUE
the university of manchester	Persian_MS_20.xml	fa	TRUE
the university of manchester	Persian_MS_207.xml	fa	TRUE
the university of manchester	Persian_MS_227.xml	fa	TRUE
the university of manchester	Persian_MS_23.xml	fa	TRUE
the university of manchester	Persian_MS_238.xml	fa	TRUE
the university of manchester	Persian_MS_245.xml	fa	TRUE
the university of manchester	Persian_MS_249.xml	fa	TRUE
the university of manchester	Persian_MS_28.xml	fa	TRUE
the university of manchester	Persian_MS_29.xml	fa	TRUE
the university of manchester	Persian_MS_306.xml	fa	TRUE
the university of manchester	Persian_MS_307.xml	fa	TRUE
the university of manchester	Persian_MS_31.xml	fa	TRUE
the university of manchester	Persian_MS_317.xml	fa	TRUE
the university of manchester	Persian_MS_421.xml	fa	TRUE
the university of manchester	Persian_MS_43.xml	fa	TRUE
the university of manchester	Persian_MS_45.xml	fa	TRUE
the university of manchester	Persian_MS_470.xml	fa	TRUE
the university of manchester	Persian_MS_48.xml	fa	TRUE
the university of manchester	Persian_MS_49.xml	fa	TRUE
the university of manchester	Persian_MS_518.xml	fa	TRUE
the university of manchester	Persian_MS_540.xml	fa	TRUE
the university of manchester	Persian_MS_55.xml	fa	TRUE
the university of manchester	Persian_MS_601.xml	fa	TRUE
the university of manchester	Persian_MS_609.xml	fa	TRUE
the university of manchester	Persian_MS_682.xml	fa	TRUE
the university of manchester	Persian_MS_73.xml	fa	TRUE
the university of manchester	Persian_MS_809.xml	fa	TRUE
the university of manchester	Persian_MS_829.xml	fa	TRUE
the university of manchester	Persian_MS_842.xml	fa	TRUE
the university of manchester	Persian_MS_849.xml	fa	TRUE
the university of manchester	Persian_MS_850.xml	fa	TRUE
the university of manchester	Persian_MS_851.xml	fa	TRUE
the university of manchester	Persian_MS_854.xml	fa	TRUE
the university of manchester	Persian_MS_855.xml	fa	TRUE
the university of manchester	Persian_MS_856.xml	fa	TRUE
the university of manchester	Persian_MS_867.xml	fa	TRUE
the university of manchester	Persian_MS_885.xml	fa	TRUE
the university of manchester	Persian_MS_907.xml	fa	TRUE
the university of manchester	Persian_MS_910.xml	fa	TRUE
the university of manchester	Persian_MS_932.xml	fa	TRUE
the university of manchester	Persian_MS_304.xml	fa	TRUE
the university of manchester	Persian_MS_304.xml	ar	TRUE
the university of manchester	Persian_MS_888.xml	fa	TRUE
the university of manchester	Persian_MS_888.xml	ar	TRUE
the university of manchester	Syriac_MS_13.xml	syr	TRUE
the university of manchester	Syriac_MS_17.xml	syr	TRUE
the university of manchester	Arabic_MS_101.xml	ar	TRUE
the university of manchester	Arabic_MS_107.xml	ar	TRUE
the university of manchester	Arabic_MS_11.xml	ar	TRUE
the university of manchester	Arabic_MS_111.xml	ar	TRUE
the university of manchester	Arabic_MS_17.xml	ar	TRUE
the university of manchester	Arabic_MS_19.xml	ar	TRUE
the university of manchester	Arabic_MS_2.xml	ar	TRUE
the university of manchester	Arabic_MS_204.xml	ar	TRUE
the university of manchester	Arabic_MS_208.xml	ar	TRUE
the university of manchester	Arabic_MS_21.xml	ar	TRUE
the university of manchester	Arabic_MS_218.xml	ar	TRUE
the university of manchester	Arabic_MS_228.xml	ar	TRUE
the university of manchester	Arabic_MS_235.xml	ar	TRUE
the university of manchester	Arabic_MS_236.xml	ar	TRUE
the university of manchester	Arabic_MS_238.xml	ar	TRUE
the university of manchester	Arabic_MS_239.xml	ar	TRUE
the university of manchester	Arabic_MS_240.xml	ar	TRUE
the university of manchester	Arabic_MS_246.xml	ar	TRUE
the university of manchester	Arabic_MS_248.xml	ar	TRUE
the university of manchester	Arabic_MS_256.xml	ar	TRUE
the university of manchester	Arabic_MS_257.xml	ar	TRUE
the university of manchester	Arabic_MS_259.xml	ar	TRUE
the university of manchester	Arabic_MS_260.xml	ar	TRUE
the university of manchester	Arabic_MS_3.xml	ar	TRUE
the university of manchester	Arabic_MS_39.xml	ar	TRUE
the university of manchester	Arabic_MS_42.xml	ar	TRUE
the university of manchester	Arabic_MS_5.xml	ar	TRUE
the university of manchester	Arabic_MS_57.xml	ar	TRUE
the university of manchester	Arabic_MS_70.xml	ar	TRUE
the university of manchester	Arabic_MS_72.xml	ar	TRUE
the university of manchester	Arabic_MS_80.xml	ar	TRUE
the university of manchester	Arabic_MS_90.xml	ar	TRUE
the university of manchester	Arabic_MS_99.xml	ar	TRUE
the university of manchester	Syriac_MS_53.xml	ar	TRUE
the university of manchester	Arabic_MS_83.xml	ar	TRUE
the university of manchester	Arabic_MS_83.xml	ota	TRUE
the university of manchester	Persian_MS_100.xml	fa	TRUE
the university of manchester	Persian_MS_108.xml	fa	TRUE
the university of manchester	Persian_MS_11.xml	fa	TRUE
the university of manchester	Persian_MS_113.xml	fa	TRUE
the university of manchester	Persian_MS_12.xml	fa	TRUE
the university of manchester	Persian_MS_120.xml	fa	TRUE
the university of manchester	Persian_MS_121.xml	fa	TRUE
the university of manchester	Persian_MS_129.xml	fa	TRUE
the university of manchester	Persian_MS_132.xml	fa	TRUE
the university of manchester	Persian_MS_14.xml	fa	TRUE
the university of manchester	Persian_MS_145.xml	fa	TRUE
the university of manchester	Persian_MS_157.xml	fa	TRUE
the university of manchester	Persian_MS_163.xml	fa	TRUE
the university of manchester	Persian_MS_164.xml	fa	TRUE
the university of manchester	Persian_MS_170.xml	fa	TRUE
the university of manchester	Persian_MS_179.xml	fa	TRUE
the university of manchester	Persian_MS_183.xml	fa	TRUE
the university of manchester	Persian_MS_185.xml	fa	TRUE
the university of manchester	Persian_MS_186.xml	fa	TRUE
the university of manchester	Persian_MS_188.xml	fa	TRUE
the university of manchester	Persian_MS_19.xml	fa	TRUE
the university of manchester	Persian_MS_198.xml	fa	TRUE
the university of manchester	Persian_MS_2.xml	fa	TRUE
the university of manchester	Persian_MS_209.xml	fa	TRUE
the university of manchester	Persian_MS_21.xml	fa	TRUE
the university of manchester	Persian_MS_213.xml	fa	TRUE
the university of manchester	Persian_MS_214.xml	fa	TRUE
the university of manchester	Persian_MS_217.xml	fa	TRUE
the university of manchester	Persian_MS_222.xml	fa	TRUE
the university of manchester	Persian_MS_223.xml	fa	TRUE
the university of manchester	Persian_MS_246.xml	fa	TRUE
the university of manchester	Persian_MS_250.xml	fa	TRUE
the university of manchester	Persian_MS_251.xml	fa	TRUE
the university of manchester	Persian_MS_252.xml	fa	TRUE
the university of manchester	Persian_MS_253.xml	fa	TRUE
the university of manchester	Persian_MS_254.xml	fa	TRUE
the university of manchester	Persian_MS_255.xml	fa	TRUE
the university of manchester	Persian_MS_259.xml	fa	TRUE
the university of manchester	Persian_MS_27.xml	fa	TRUE
the university of manchester	Persian_MS_270.xml	fa	TRUE
the university of manchester	Persian_MS_271.xml	fa	TRUE
the university of manchester	Persian_MS_276.xml	fa	TRUE
the university of manchester	Persian_MS_289.xml	fa	TRUE
the university of manchester	Persian_MS_297.xml	fa	TRUE
the university of manchester	Persian_MS_3.xml	fa	TRUE
the university of manchester	Persian_MS_303.xml	fa	TRUE
the university of manchester	Persian_MS_312.xml	fa	TRUE
the university of manchester	Persian_MS_314.xml	fa	TRUE
the university of manchester	Persian_MS_315.xml	fa	TRUE
the university of manchester	Persian_MS_322.xml	fa	TRUE
the university of manchester	Persian_MS_332.xml	fa	TRUE
the university of manchester	Persian_MS_340.xml	fa	TRUE
the university of manchester	Persian_MS_35.xml	fa	TRUE
the university of manchester	Persian_MS_376.xml	fa	TRUE
the university of manchester	Persian_MS_378.xml	fa	TRUE
the university of manchester	Persian_MS_379.xml	fa	TRUE
the university of manchester	Persian_MS_384.xml	fa	TRUE
the university of manchester	Persian_MS_395.xml	fa	TRUE
the university of manchester	Persian_MS_396.xml	fa	TRUE
the university of manchester	Persian_MS_397.xml	fa	TRUE
the university of manchester	Persian_MS_400.xml	fa	TRUE
the university of manchester	Persian_MS_403.xml	fa	TRUE
the university of manchester	Persian_MS_424.xml	fa	TRUE
the university of manchester	Persian_MS_449.xml	fa	TRUE
the university of manchester	Persian_MS_519.xml	fa	TRUE
the university of manchester	Persian_MS_529.xml	fa	TRUE
the university of manchester	Persian_MS_538.xml	fa	TRUE
the university of manchester	Persian_MS_550.xml	fa	TRUE
the university of manchester	Persian_MS_558.xml	fa	TRUE
the university of manchester	Persian_MS_567.xml	fa	TRUE
the university of manchester	Persian_MS_574.xml	fa	TRUE
the university of manchester	Persian_MS_593.xml	fa	TRUE
the university of manchester	Persian_MS_61.xml	fa	TRUE
the university of manchester	Persian_MS_611.xml	fa	TRUE
the university of manchester	Persian_MS_617.xml	fa	TRUE
the university of manchester	Persian_MS_633.xml	fa	TRUE
the university of manchester	Persian_MS_67.xml	fa	TRUE
the university of manchester	Persian_MS_670.xml	fa	TRUE
the university of manchester	Persian_MS_671.xml	fa	TRUE
the university of manchester	Persian_MS_678.xml	fa	TRUE
the university of manchester	Persian_MS_679.xml	fa	TRUE
the university of manchester	Persian_MS_683.xml	fa	TRUE
the university of manchester	Persian_MS_688.xml	fa	TRUE
the university of manchester	Persian_MS_694.xml	fa	TRUE
the university of manchester	Persian_MS_707.xml	fa	TRUE
the university of manchester	Persian_MS_722.xml	fa	TRUE
the university of manchester	Persian_MS_726.xml	fa	TRUE
the university of manchester	Persian_MS_754.xml	fa	TRUE
the university of manchester	Persian_MS_791.xml	fa	TRUE
the university of manchester	Persian_MS_795.xml	fa	TRUE
the university of manchester	Persian_MS_798.xml	fa	TRUE
the university of manchester	Persian_MS_799.xml	fa	TRUE
the university of manchester	Persian_MS_801.xml	fa	TRUE
the university of manchester	Persian_MS_802.xml	fa	TRUE
the university of manchester	Persian_MS_803.xml	fa	TRUE
the university of manchester	Persian_MS_804.xml	fa	TRUE
the university of manchester	Persian_MS_806.xml	fa	TRUE
the university of manchester	Persian_MS_810.xml	fa	TRUE
the university of manchester	Persian_MS_83.xml	fa	TRUE
the university of manchester	Persian_MS_832.xml	fa	TRUE
the university of manchester	Persian_MS_834.xml	fa	TRUE
the university of manchester	Persian_MS_838.xml	fa	TRUE
the university of manchester	Persian_MS_839.xml	fa	TRUE
the university of manchester	Persian_MS_84.xml	fa	TRUE
the university of manchester	Persian_MS_841.xml	fa	TRUE
the university of manchester	Persian_MS_848.xml	fa	TRUE
the university of manchester	Persian_MS_858.xml	fa	TRUE
the university of manchester	Persian_MS_863.xml	fa	TRUE
the university of manchester	Persian_MS_880.xml	fa	TRUE
the university of manchester	Persian_MS_889.xml	fa	TRUE
the university of manchester	Persian_MS_900.xml	fa	TRUE
the university of manchester	Persian_MS_908.xml	fa	TRUE
the university of manchester	Persian_MS_909.xml	fa	TRUE
the university of manchester	Persian_MS_915.xml	fa	TRUE
the university of manchester	Persian_MS_936.xml	fa	TRUE
the university of manchester	Arabic_MS_64.xml	fr	TRUE
the university of manchester	Turkish_MS_4.xml	ota	TRUE
the university of manchester	Syriac_MS_18.xml	syr	TRUE
the university of manchester	Syriac_MS_19.xml	syr	TRUE
the university of manchester	Syriac_MS_3.xml	syr	TRUE
the university of manchester	Syriac_MS_36.xml	syr	TRUE
the university of manchester	Syriac_MS_49.xml	syr	TRUE
the university of manchester	Syriac_MS_54.xml	syr	TRUE
the university of manchester	Syriac_MS_57.xml	syr	TRUE
the university of manchester	Syriac_MS_64.xml	syr	TRUE
the university of manchester	Syriac_MS_68.xml	syr	TRUE
the university of manchester	Syriac_MS_9.xml	syr	TRUE
the university of manchester	Arabic_MS_1.xml	ar	TRUE
the university of manchester	Arabic_MS_10.xml	ar	TRUE
the university of manchester	Arabic_MS_100.xml	ar	TRUE
the university of manchester	Arabic_MS_102.xml	ar	TRUE
the university of manchester	Arabic_MS_105.xml	ar	TRUE
the university of manchester	Arabic_MS_106.xml	ar	TRUE
the university of manchester	Arabic_MS_109.xml	ar	TRUE
the university of manchester	Arabic_MS_112.xml	ar	TRUE
the university of manchester	Arabic_MS_115.xml	ar	TRUE
the university of manchester	Arabic_MS_117.xml	ar	TRUE
the university of manchester	Arabic_MS_118.xml	ar	TRUE
the university of manchester	Arabic_MS_119.xml	ar	TRUE
the university of manchester	Arabic_MS_12.xml	ar	TRUE
the university of manchester	Arabic_MS_120.xml	ar	TRUE
the university of manchester	Arabic_MS_122.xml	ar	TRUE
the university of manchester	Arabic_MS_13.xml	ar	TRUE
the university of manchester	Arabic_MS_14.xml	ar	TRUE
the university of manchester	Arabic_MS_144.xml	ar	TRUE
the university of manchester	Arabic_MS_145.xml	ar	TRUE
the university of manchester	Arabic_MS_146.xml	ar	TRUE
the university of manchester	Arabic_MS_147.xml	ar	TRUE
the university of manchester	Arabic_MS_148.xml	ar	TRUE
the university of manchester	Arabic_MS_149.xml	ar	TRUE
the university of manchester	Arabic_MS_150.xml	ar	TRUE
the university of manchester	Arabic_MS_151.xml	ar	TRUE
the university of manchester	Arabic_MS_152.xml	ar	TRUE
the university of manchester	Arabic_MS_153.xml	ar	TRUE
the university of manchester	Arabic_MS_154.xml	ar	TRUE
the university of manchester	Arabic_MS_155.xml	ar	TRUE
the university of manchester	Arabic_MS_156.xml	ar	TRUE
the university of manchester	Arabic_MS_157.xml	ar	TRUE
the university of manchester	Arabic_MS_158.xml	ar	TRUE
the university of manchester	Arabic_MS_159.xml	ar	TRUE
the university of manchester	Arabic_MS_160.xml	ar	TRUE
the university of manchester	Arabic_MS_161.xml	ar	TRUE
the university of manchester	Arabic_MS_162.xml	ar	TRUE
the university of manchester	Arabic_MS_163.xml	ar	TRUE
the university of manchester	Arabic_MS_164.xml	ar	TRUE
the university of manchester	Arabic_MS_165.xml	ar	TRUE
the university of manchester	Arabic_MS_166.xml	ar	TRUE
the university of manchester	Arabic_MS_167.xml	ar	TRUE
the university of manchester	Arabic_MS_168.xml	ar	TRUE
the university of manchester	Arabic_MS_169.xml	ar	TRUE
the university of manchester	Arabic_MS_170.xml	ar	TRUE
the university of manchester	Arabic_MS_171.xml	ar	TRUE
the university of manchester	Arabic_MS_172.xml	ar	TRUE
the university of manchester	Arabic_MS_173.xml	ar	TRUE
the university of manchester	Arabic_MS_174.xml	ar	TRUE
the university of manchester	Arabic_MS_175.xml	ar	TRUE
the university of manchester	Arabic_MS_176.xml	ar	TRUE
the university of manchester	Arabic_MS_177.xml	ar	TRUE
the university of manchester	Arabic_MS_178.xml	ar	TRUE
the university of manchester	Arabic_MS_179.xml	ar	TRUE
the university of manchester	Arabic_MS_199.xml	ar	TRUE
the university of manchester	Arabic_MS_20.xml	ar	TRUE
the university of manchester	Arabic_MS_200.xml	ar	TRUE
the university of manchester	Arabic_MS_201.xml	ar	TRUE
the university of manchester	Arabic_MS_202.xml	ar	TRUE
the university of manchester	Arabic_MS_203.xml	ar	TRUE
the university of manchester	Arabic_MS_207.xml	ar	TRUE
the university of manchester	Arabic_MS_213.xml	ar	TRUE
the university of manchester	Arabic_MS_214.xml	ar	TRUE
the university of manchester	Arabic_MS_215.xml	ar	TRUE
the university of manchester	Arabic_MS_216.xml	ar	TRUE
the university of manchester	Arabic_MS_217.xml	ar	TRUE
the university of manchester	Arabic_MS_22.xml	ar	TRUE
the university of manchester	Arabic_MS_221.xml	ar	TRUE
the university of manchester	Arabic_MS_222.xml	ar	TRUE
the university of manchester	Arabic_MS_229.xml	ar	TRUE
the university of manchester	Arabic_MS_230.xml	ar	TRUE
the university of manchester	Arabic_MS_231.xml	ar	TRUE
the university of manchester	Arabic_MS_233.xml	ar	TRUE
the university of manchester	Arabic_MS_237.xml	ar	TRUE
the university of manchester	Arabic_MS_241.xml	ar	TRUE
the university of manchester	Arabic_MS_242.xml	ar	TRUE
the university of manchester	Arabic_MS_243.xml	ar	TRUE
the university of manchester	Arabic_MS_244.xml	ar	TRUE
the university of manchester	Arabic_MS_247.xml	ar	TRUE
the university of manchester	Arabic_MS_251.xml	ar	TRUE
the university of manchester	Arabic_MS_253.xml	ar	TRUE
the university of manchester	Arabic_MS_254.xml	ar	TRUE
the university of manchester	Arabic_MS_258.xml	ar	TRUE
the university of manchester	Arabic_MS_27.xml	ar	TRUE
the university of manchester	Arabic_MS_29.xml	ar	TRUE
the university of manchester	Arabic_MS_32.xml	ar	TRUE
the university of manchester	Arabic_MS_33.xml	ar	TRUE
the university of manchester	Arabic_MS_34.xml	ar	TRUE
the university of manchester	Arabic_MS_41.xml	ar	TRUE
the university of manchester	Arabic_MS_44.xml	ar	TRUE
the university of manchester	Arabic_MS_48.xml	ar	TRUE
the university of manchester	Arabic_MS_50.xml	ar	TRUE
the university of manchester	Arabic_MS_51.xml	ar	TRUE
the university of manchester	Arabic_MS_56.xml	ar	TRUE
the university of manchester	Arabic_MS_6.xml	ar	TRUE
the university of manchester	Arabic_MS_71.xml	ar	TRUE
the university of manchester	Arabic_MS_73.xml	ar	TRUE
the university of manchester	Arabic_MS_74.xml	ar	TRUE
the university of manchester	Arabic_MS_75.xml	ar	TRUE
the university of manchester	Arabic_MS_82.xml	ar	TRUE
the university of manchester	Arabic_MS_9.xml	ar	TRUE
the university of manchester	Arabic_MS_92.xml	ar	TRUE
the university of manchester	Arabic_MS_96.xml	ar	TRUE
the university of manchester	Arabic_MS_98.xml	ar	TRUE
the university of manchester	Syriac_MS_23.xml	ar	TRUE
the university of manchester	Syriac_MS_48.xml	ar	TRUE
the university of manchester	Persian_MS_10.xml	fa	TRUE
the university of manchester	Persian_MS_105.xml	fa	TRUE
the university of manchester	Persian_MS_110.xml	fa	TRUE
the university of manchester	Persian_MS_114.xml	fa	TRUE
the university of manchester	Persian_MS_122.xml	fa	TRUE
the university of manchester	Persian_MS_125.xml	fa	TRUE
the university of manchester	Persian_MS_131.xml	fa	TRUE
the university of manchester	Persian_MS_136.xml	fa	TRUE
the university of manchester	Persian_MS_137.xml	fa	TRUE
the university of manchester	Persian_MS_142.xml	fa	TRUE
the university of manchester	Persian_MS_143.xml	fa	TRUE
the university of manchester	Persian_MS_144.xml	fa	TRUE
the university of manchester	Persian_MS_155.xml	fa	TRUE
the university of manchester	Persian_MS_16.xml	fa	TRUE
the university of manchester	Persian_MS_171.xml	fa	TRUE
the university of manchester	Persian_MS_180.xml	fa	TRUE
the university of manchester	Persian_MS_189.xml	fa	TRUE
the university of manchester	Persian_MS_193.xml	fa	TRUE
the university of manchester	Persian_MS_196.xml	fa	TRUE
the university of manchester	Persian_MS_199.xml	fa	TRUE
the university of manchester	Persian_MS_201.xml	fa	TRUE
the university of manchester	Persian_MS_204.xml	fa	TRUE
the university of manchester	Persian_MS_205.xml	fa	TRUE
the university of manchester	Persian_MS_211.xml	fa	TRUE
the university of manchester	Persian_MS_215.xml	fa	TRUE
the university of manchester	Persian_MS_219.xml	fa	TRUE
the university of manchester	Persian_MS_226.xml	fa	TRUE
the university of manchester	Persian_MS_241.xml	fa	TRUE
the university of manchester	Persian_MS_244.xml	fa	TRUE
the university of manchester	Persian_MS_265.xml	fa	TRUE
the university of manchester	Persian_MS_273.xml	fa	TRUE
the university of manchester	Persian_MS_278.xml	fa	TRUE
the university of manchester	Persian_MS_285.xml	fa	TRUE
the university of manchester	Persian_MS_299.xml	fa	TRUE
the university of manchester	Persian_MS_300.xml	fa	TRUE
the university of manchester	Persian_MS_305.xml	fa	TRUE
the university of manchester	Persian_MS_309.xml	fa	TRUE
the university of manchester	Persian_MS_310.xml	fa	TRUE
the university of manchester	Persian_MS_318.xml	fa	TRUE
the university of manchester	Persian_MS_319.xml	fa	TRUE
the university of manchester	Persian_MS_320.xml	fa	TRUE
the university of manchester	Persian_MS_328.xml	fa	TRUE
the university of manchester	Persian_MS_33.xml	fa	TRUE
the university of manchester	Persian_MS_330.xml	fa	TRUE
the university of manchester	Persian_MS_385.xml	fa	TRUE
the university of manchester	Persian_MS_386.xml	fa	TRUE
the university of manchester	Persian_MS_392.xml	fa	TRUE
the university of manchester	Persian_MS_393.xml	fa	TRUE
the university of manchester	Persian_MS_398.xml	fa	TRUE
the university of manchester	Persian_MS_399.xml	fa	TRUE
the university of manchester	Persian_MS_4.xml	fa	TRUE
the university of manchester	Persian_MS_40.xml	fa	TRUE
the university of manchester	Persian_MS_402.xml	fa	TRUE
the university of manchester	Persian_MS_412.xml	fa	TRUE
the university of manchester	Persian_MS_420.xml	fa	TRUE
the university of manchester	Persian_MS_423.xml	fa	TRUE
the university of manchester	Persian_MS_436.xml	fa	TRUE
the university of manchester	Persian_MS_438.xml	fa	TRUE
the university of manchester	Persian_MS_440.xml	fa	TRUE
the university of manchester	Persian_MS_445.xml	fa	TRUE
the university of manchester	Persian_MS_446.xml	fa	TRUE
the university of manchester	Persian_MS_455.xml	fa	TRUE
the university of manchester	Persian_MS_457.xml	fa	TRUE
the university of manchester	Persian_MS_462.xml	fa	TRUE
the university of manchester	Persian_MS_469.xml	fa	TRUE
the university of manchester	Persian_MS_490.xml	fa	TRUE
the university of manchester	Persian_MS_492.xml	fa	TRUE
the university of manchester	Persian_MS_495.xml	fa	TRUE
the university of manchester	Persian_MS_496.xml	fa	TRUE
the university of manchester	Persian_MS_523.xml	fa	TRUE
the university of manchester	Persian_MS_531.xml	fa	TRUE
the university of manchester	Persian_MS_535.xml	fa	TRUE
the university of manchester	Persian_MS_536.xml	fa	TRUE
the university of manchester	Persian_MS_54.xml	fa	TRUE
the university of manchester	Persian_MS_542.xml	fa	TRUE
the university of manchester	Persian_MS_548.xml	fa	TRUE
the university of manchester	Persian_MS_56.xml	fa	TRUE
